channel_model,param1,param2,k,n,depth,blocks,seed,block_recovery_rate,residual_packet_loss,encode_us_mean,encode_us_p99,decode_us_mean,decode_us_p99,interleaver_us_mean,interleaver_us_p99,peak_mem_bytes,latency_ms
uniform,0.3,,16,20,4,10000,6225159089086292389,0.236900,0.260325,33.809,37.330,23.240,34.786,,,279232,101.000
uniform,0.3,,16,20,4,10000,5148659483111352852,0.242700,0.257525,33.968,37.451,23.206,34.175,,,279232,101.000
uniform,0.3,,16,20,4,10000,14940845347926513629,0.235300,0.261412,33.894,37.371,23.235,34.615,,,279232,101.000
ge,2,100,16,20,4,10000,14844721274026085361,0.999900,0.000025,33.790,37.451,10.485,25.549,,,279232,101.000
ge,2,100,16,20,4,10000,8586208769850748834,0.999900,0.000019,33.781,37.271,10.530,25.538,,,279232,101.000
ge,2,100,16,20,4,10000,11275968619796829320,0.999700,0.000081,33.801,37.481,10.478,25.548,,,279232,101.000
ge,5,100,16,20,4,10000,2096695311261542900,0.969700,0.008806,33.787,37.030,14.426,34.024,,,279232,101.000
ge,5,100,16,20,4,10000,3255803560740981439,0.970200,0.009169,33.733,37.170,14.667,34.025,,,279232,101.000
ge,5,100,16,20,4,10000,1901635956216648871,0.972400,0.008719,33.793,37.220,14.359,34.024,,,279232,101.000
ge,10,100,16,20,4,10000,3022230205057099045,0.859000,0.051112,33.837,37.421,17.009,34.075,,,279232,101.000
ge,10,100,16,20,4,10000,4845135493079304214,0.865900,0.046906,33.896,37.561,17.636,34.144,,,279232,101.000
ge,10,100,16,20,4,10000,2141772143642849370,0.858000,0.050706,34.002,42.040,17.250,34.145,,,279232,101.000
ge,20,100,16,20,4,10000,13019207112823338437,0.705500,0.135569,33.914,38.212,19.797,34.575,,,279232,101.000
ge,20,100,16,20,4,10000,8541172020011746724,0.695800,0.135869,33.848,37.391,19.533,34.245,,,279232,101.000
ge,20,100,16,20,4,10000,14250676165631510217,0.707000,0.135181,33.849,37.611,18.963,34.124,,,279232,101.000
ge,2,1000,16,20,4,10000,10172240868846109701,1.000000,0.000000,34.045,39.896,9.524,17.563,,,279232,101.000
ge,2,1000,16,20,4,10000,14859612522185514505,1.000000,0.000000,33.983,42.030,9.807,17.814,,,279232,101.000
ge,2,1000,16,20,4,10000,4867079147883006028,1.000000,0.000000,34.118,42.040,9.906,27.542,,,279232,101.000
ge,5,1000,16,20,4,10000,1719425963129505937,0.997400,0.000588,33.991,41.759,13.621,33.994,,,279232,101.000
ge,5,1000,16,20,4,10000,1725908807718832596,0.998400,0.000588,33.950,38.493,13.552,34.055,,,279232,101.000
ge,5,1000,16,20,4,10000,541999573495345190,0.997600,0.000794,33.827,37.842,14.672,34.035,,,279232,101.000
ge,10,1000,16,20,4,10000,9042282380875144283,0.990000,0.003425,33.787,37.571,17.147,34.095,,,279232,101.000
ge,10,1000,16,20,4,10000,18298051806219956780,0.986900,0.004488,33.787,37.351,16.024,34.055,,,279232,101.000
ge,10,1000,16,20,4,10000,9544007096160660172,0.988100,0.004481,34.063,39.084,17.267,35.016,,,279232,101.000
ge,20,1000,16,20,4,10000,8095863689058998485,0.962900,0.015931,33.906,37.802,18.134,36.089,,,279232,101.000
ge,20,1000,16,20,4,10000,225333435006192998,0.969300,0.013437,34.031,38.644,18.497,35.948,,,279232,101.000
ge,20,1000,16,20,4,10000,2972059491042079723,0.965600,0.015219,33.879,37.391,17.796,34.615,,,279232,101.000
periodic,5,1,16,20,4,10000,4250926770304335992,1.000000,0.000000,34.082,40.266,27.948,37.932,,,279232,101.000
periodic,5,1,16,20,4,10000,4882939626656093863,1.000000,0.000000,33.836,37.171,27.749,34.566,,,279232,101.000
periodic,5,1,16,20,4,10000,13578227087532086000,1.000000,0.000000,33.767,37.171,27.721,34.997,,,279232,101.000
periodic,10,1,16,20,4,10000,11644991910866927056,1.000000,0.000000,33.807,37.180,29.913,37.241,,,279232,101.000
periodic,10,1,16,20,4,10000,1541269258349093645,1.000000,0.000000,33.743,36.950,29.849,36.900,,,279232,101.000
periodic,10,1,16,20,4,10000,2261583134310070537,1.000000,0.000000,33.773,36.749,29.815,36.890,,,279232,101.000
periodic,20,1,16,20,4,10000,1696006597405750429,1.000000,0.000000,33.753,36.870,34.060,37.330,,,279232,101.000
periodic,20,1,16,20,4,10000,1330744608893431371,1.000000,0.000000,33.737,36.800,34.042,37.160,,,279232,101.000
periodic,20,1,16,20,4,10000,15803912787972228154,1.000000,0.000000,33.792,37.131,34.068,37.371,,,279232,101.000
uniform,0.01,,16,20,8,10000,10066436749325440550,1.000000,0.000000,33.936,41.990,9.301,17.132,,,396992,197.000
uniform,0.01,,16,20,8,10000,18342586345570215544,1.000000,0.000000,33.863,37.491,9.629,17.142,,,396992,197.000
uniform,0.01,,16,20,8,10000,11011204689825837990,1.000000,0.000000,33.827,37.621,9.347,17.132,,,396992,197.000
uniform,0.05,,16,20,8,10000,3865337401344205264,0.996700,0.000875,33.916,38.834,12.418,29.806,,,396992,197.000
uniform,0.05,,16,20,8,10000,16502513460656898187,0.998200,0.000463,33.751,36.970,12.154,26.270,,,396992,197.000
uniform,0.05,,16,20,8,10000,6870688178285229573,0.997200,0.000687,34.018,42.019,12.268,33.984,,,396992,197.000
uniform,0.1,,16,20,8,10000,8618675118549177330,0.954400,0.012025,34.031,42.090,15.698,34.055,,,396992,197.000
uniform,0.1,,16,20,8,10000,1790978584730944186,0.957100,0.011206,33.847,37.751,15.762,34.035,,,396992,197.000
uniform,0.1,,16,20,8,10000,5490014732505563138,0.957900,0.011081,33.769,37.511,15.685,34.025,,,396992,197.000
uniform,0.2,,16,20,8,10000,6597319869315878650,0.634200,0.107275,33.778,37.631,20.656,34.155,,,396992,197.000
uniform,0.2,,16,20,8,10000,6259437772251286472,0.634500,0.107131,33.792,37.681,20.884,34.185,,,396992,197.000
uniform,0.2,,16,20,8,10000,1370887826650022611,0.633100,0.108675,33.908,38.523,20.947,34.626,,,396992,197.000
uniform,0.3,,16,20,8,10000,13981479777062952282,0.233300,0.259169,33.828,37.661,23.780,36.590,,,396992,197.000
uniform,0.3,,16,20,8,10000,10835753649986731863,0.240300,0.259044,33.917,38.062,23.564,36.540,,,396992,197.000
uniform,0.3,,16,20,8,10000,16570192758891244019,0.231700,0.261106,33.890,37.781,23.283,36.690,,,396992,197.000
ge,2,100,16,20,8,10000,6607416017815918404,1.000000,0.000000,33.860,37.511,10.212,25.508,,,396992,197.000
ge,2,100,16,20,8,10000,9979963292437679414,0.999900,0.000031,33.861,37.241,10.388,25.518,,,396992,197.000
ge,2,100,16,20,8,10000,15370884890711560980,1.000000,0.000000,33.808,37.270,10.163,25.499,,,396992,197.000
ge,5,100,16,20,8,10000,14659387116012806140,0.990500,0.002456,33.892,37.881,13.080,34.014,,,396992,197.000
ge,5,100,16,20,8,10000,12778403254139645128,0.989600,0.002713,33.798,37.340,13.088,33.974,,,396992,197.000
ge,5,100,16,20,8,10000,14882448335998704906,0.989800,0.002856,33.851,37.701,12.780,33.975,,,396992,197.000
ge,10,100,16,20,8,10000,13901596669736415528,0.897900,0.031719,33.896,37.682,16.302,34.064,,,396992,197.000
ge,10,100,16,20,8,10000,13871590350562488924,0.903800,0.028806,33.932,37.391,16.610,34.094,,,396992,197.000
ge,10,100,16,20,8,10000,8869214163071550049,0.908100,0.026594,33.835,37.882,16.562,34.064,,,396992,197.000
ge,20,100,16,20,8,10000,7250287784458816285,0.695000,0.115812,33.823,37.420,17.818,34.145,,,396992,197.000
ge,20,100,16,20,8,10000,10760317606470725319,0.684500,0.120237,33.881,37.361,18.248,34.475,,,396992,197.000
ge,20,100,16,20,8,10000,13220682168496525074,0.727400,0.101175,33.798,37.511,18.954,34.204,,,396992,197.000
ge,2,1000,16,20,8,10000,763107844984035483,1.000000,0.000000,33.769,36.950,10.126,17.313,,,396992,197.000
ge,2,1000,16,20,8,10000,187285861549612627,1.000000,0.000000,33.917,38.192,8.925,15.019,,,396992,197.000
ge,2,1000,16,20,8,10000,5183154458756615406,1.000000,0.000000,34.062,39.014,9.053,17.263,,,396992,197.000
ge,5,1000,16,20,8,10000,10484294204088161024,0.999700,0.000037,33.830,37.491,10.580,25.669,,,396992,197.000
ge,5,1000,16,20,8,10000,13130079886962750911,0.999800,0.000037,33.789,37.160,10.210,25.539,,,396992,197.000
ge,5,1000,16,20,8,10000,12613613112944566026,0.999900,0.000031,33.761,37.040,10.536,30.518,,,396992,197.000
ge,10,1000,16,20,8,10000,2323723813457224338,0.997000,0.001156,33.819,37.651,14.431,34.085,,,396992,197.000
ge,10,1000,16,20,8,10000,12237344300040376031,0.995700,0.001337,34.146,43.512,14.428,34.235,,,396992,197.000
ge,10,1000,16,20,8,10000,11549702265866552561,0.997900,0.000650,33.772,37.181,13.824,34.044,,,396992,197.000
ge,20,1000,16,20,8,10000,11860937817477629583,0.982600,0.007238,34.612,51.819,16.697,42.411,,,396992,197.000
ge,20,1000,16,20,8,10000,15569091525646485940,0.969900,0.010112,34.455,46.909,17.443,42.390,,,396992,197.000
ge,20,1000,16,20,8,10000,16833256391801281573,0.962900,0.013237,33.725,36.620,16.847,34.064,,,396992,197.000
periodic,5,1,16,20,8,10000,17907789014967572164,1.000000,0.000000,34.163,41.900,28.146,40.206,,,396992,197.000
periodic,5,1,16,20,8,10000,7300125417375630894,1.000000,0.000000,34.467,44.715,28.334,39.936,,,396992,197.000
periodic,5,1,16,20,8,10000,4894049668322857054,1.000000,0.000000,33.750,37.070,27.673,34.495,,,396992,197.000
periodic,10,1,16,20,8,10000,2491873258843531290,1.000000,0.000000,33.844,37.682,27.767,36.539,,,396992,197.000
periodic,10,1,16,20,8,10000,3615015631125737377,1.000000,0.000000,33.855,37.902,27.760,36.780,,,396992,197.000
periodic,10,1,16,20,8,10000,4727881701113147916,1.000000,0.000000,33.980,40.958,27.879,37.451,,,396992,197.000
periodic,20,1,16,20,8,10000,8190384919858402962,1.000000,0.000000,33.752,37.181,29.780,37.060,,,396992,197.000
periodic,20,1,16,20,8,10000,1028203356068223931,1.000000,0.000000,33.961,38.192,30.028,37.811,,,396992,197.000
periodic,20,1,16,20,8,10000,2685929118409487685,1.000000,0.000000,33.751,36.970,29.803,36.900,,,396992,197.000
