channel_model,param1,param2,k,n,depth,blocks,seed,block_recovery_rate,residual_packet_loss,encode_us_mean,encode_us_p99,decode_us_mean,decode_us_p99,interleaver_us_mean,interleaver_us_p99,peak_mem_bytes,latency_ms
ge,2,100,16,20,2,10000,5655843632208633965,0.997000,0.000775,33.804,37.151,12.259,34.014,0.696,1.092,220352,53.000
ge,2,100,16,20,2,10000,12771101411199553989,0.997400,0.000794,33.896,38.113,12.225,33.985,0.679,1.092,220352,53.000
ge,2,100,16,20,2,10000,7423117611803382112,0.998100,0.000456,33.773,37.180,12.896,34.055,0.690,1.082,220352,53.000
ge,5,100,16,20,2,10000,12168069475598567449,0.937400,0.021806,33.831,37.561,16.896,34.055,0.683,1.072,220352,53.000
ge,5,100,16,20,2,10000,517259818054268853,0.934300,0.022975,33.878,37.862,17.257,34.245,0.699,1.097,220352,53.000
ge,5,100,16,20,2,10000,13300815041845914242,0.938200,0.021481,33.990,38.343,16.841,35.568,0.689,1.082,220352,53.000
ge,10,100,16,20,2,10000,10692891936501982470,0.848200,0.066069,34.370,44.063,18.969,37.742,0.749,1.227,220352,53.000
ge,10,100,16,20,2,10000,4494288146112073192,0.834500,0.073144,34.515,43.572,19.484,38.393,0.710,1.332,220352,53.000
ge,10,100,16,20,2,10000,16685656405309940127,0.837400,0.071013,34.110,39.245,19.434,38.272,0.723,1.127,220352,53.000
ge,20,100,16,20,2,10000,16104384287319761060,0.729000,0.149462,33.975,37.882,20.063,34.726,0.682,1.077,220352,53.000
ge,20,100,16,20,2,10000,2838543217496002299,0.725000,0.153206,33.967,38.423,18.905,36.700,0.702,1.102,220352,53.000
ge,20,100,16,20,2,10000,3738279474750154684,0.721100,0.150494,33.824,37.281,20.331,36.549,0.675,1.067,220352,53.000
ge,2,1000,16,20,2,10000,11393526310790074622,1.000000,0.000000,33.801,37.111,11.961,34.075,0.722,1.092,220352,53.000
ge,2,1000,16,20,2,10000,13205437793907255171,0.999800,0.000063,33.785,37.201,11.603,26.160,0.668,1.052,220352,53.000
ge,2,1000,16,20,2,10000,6833454253416958338,1.000000,0.000000,33.746,37.010,12.028,25.698,0.692,1.087,220352,53.000
ge,5,1000,16,20,2,10000,7151630668630474281,0.993500,0.002406,33.852,37.401,17.426,34.085,0.673,1.057,220352,53.000
ge,5,1000,16,20,2,10000,14568751496134153103,0.995500,0.001544,33.779,36.980,15.388,34.035,0.695,1.087,220352,53.000
ge,5,1000,16,20,2,10000,17499070887374079749,0.995000,0.001750,34.043,41.489,16.679,35.708,0.720,1.077,220352,53.000
ge,10,1000,16,20,2,10000,13107204923123786441,0.982200,0.007556,33.780,37.210,17.666,34.195,0.702,1.097,220352,53.000
ge,10,1000,16,20,2,10000,2511438970983019221,0.982200,0.007594,33.775,37.220,19.342,34.085,0.670,1.057,220352,53.000
ge,10,1000,16,20,2,10000,15090850938986560210,0.986600,0.005506,33.777,37.010,18.812,34.095,0.688,1.082,220352,53.000
ge,20,1000,16,20,2,10000,14483775453952726797,0.967700,0.017194,33.778,37.111,19.139,34.144,0.674,1.062,220352,53.000
ge,20,1000,16,20,2,10000,3636276828964317331,0.968600,0.017394,33.784,36.930,19.411,34.204,0.720,1.102,220352,53.000
ge,20,1000,16,20,2,10000,2901367164063788440,0.965500,0.019113,33.768,37.130,19.347,34.626,0.673,1.062,220352,53.000
periodic,5,1,16,20,2,10000,16151464828561914068,1.000000,0.000000,33.775,36.970,29.900,37.100,0.581,0.601,220352,53.000
periodic,5,1,16,20,2,10000,2336773793428611835,1.000000,0.000000,33.776,37.100,29.809,36.870,0.529,0.706,220352,53.000
periodic,5,1,16,20,2,10000,3323886281495400305,1.000000,0.000000,33.786,37.000,29.825,36.930,0.577,0.591,220352,53.000
periodic,10,1,16,20,2,10000,3964710227823358130,1.000000,0.000000,33.813,37.401,34.106,37.651,0.549,0.741,220352,53.000
periodic,10,1,16,20,2,10000,16359779052482426788,1.000000,0.000000,33.747,37.040,34.056,37.230,0.568,0.601,220352,53.000
periodic,10,1,16,20,2,10000,14629341384587690447,1.000000,0.000000,33.829,37.721,34.225,37.882,0.530,0.551,220352,53.000
periodic,20,1,16,20,2,10000,15934619405723521991,1.000000,0.000000,33.836,37.371,17.156,19.988,0.571,0.591,220352,53.000
periodic,20,1,16,20,2,10000,7232186310333893900,1.000000,0.000000,33.862,37.641,17.115,19.958,0.532,0.736,220352,53.000
periodic,20,1,16,20,2,10000,13411884019584772961,1.000000,0.000000,33.731,36.780,17.099,19.657,0.560,0.591,220352,53.000
uniform,0.01,,16,20,4,10000,11953136823623860475,1.000000,0.000000,33.757,36.850,9.280,17.133,0.668,0.831,279232,101.000
uniform,0.01,,16,20,4,10000,983848837808471607,1.000000,0.000000,33.755,36.849,9.261,17.152,0.647,0.824,279232,101.000
uniform,0.01,,16,20,4,10000,17651289927419581953,1.000000,0.000000,33.763,37.111,9.545,17.253,0.670,0.836,279232,101.000
uniform,0.05,,16,20,4,10000,5081565642278915755,0.998200,0.000475,33.771,37.010,12.144,28.444,0.674,0.871,279232,101.000
uniform,0.05,,16,20,4,10000,1316234413238669921,0.997100,0.000769,33.799,36.980,12.278,26.781,0.674,0.884,279232,101.000
uniform,0.05,,16,20,4,10000,15771597908606724154,0.997900,0.000544,33.774,37.110,12.271,28.534,0.677,0.889,279232,101.000
uniform,0.1,,16,20,4,10000,1703430287772473763,0.958600,0.011131,33.782,37.161,15.901,34.034,0.683,0.939,279232,101.000
uniform,0.1,,16,20,4,10000,12222941590721521552,0.962100,0.010238,33.778,37.031,15.783,34.025,0.680,0.869,279232,101.000
uniform,0.1,,16,20,4,10000,16635311953392015715,0.958400,0.010937,33.795,37.291,15.992,34.035,0.694,0.939,279232,101.000
uniform,0.2,,16,20,4,10000,16894696993183205763,0.629500,0.108331,33.901,37.250,20.765,34.104,0.702,0.946,279232,101.000
uniform,0.2,,16,20,4,10000,16966819923336731721,0.625600,0.110056,33.766,36.930,20.880,34.155,0.706,0.914,279232,101.000
uniform,0.2,,16,20,4,10000,10104703753311148580,0.629600,0.108412,33.761,37.061,20.872,34.105,0.707,0.881,279232,101.000
uniform,0.3,,16,20,4,10000,6225159089086292389,0.236900,0.260325,33.721,36.820,23.131,34.225,0.690,0.876,279232,101.000
uniform,0.3,,16,20,4,10000,5148659483111352852,0.242700,0.257525,33.791,36.820,23.132,34.586,0.701,0.876,279232,101.000
uniform,0.3,,16,20,4,10000,14940845347926513629,0.235300,0.261412,33.764,36.890,23.352,36.429,0.698,0.906,279232,101.000
ge,2,100,16,20,4,10000,14844721274026085361,0.999900,0.000025,33.794,37.060,10.490,25.568,0.655,0.866,279232,101.000
ge,2,100,16,20,4,10000,8586208769850748834,0.999900,0.000019,33.771,37.030,10.555,25.538,0.675,0.946,279232,101.000
ge,2,100,16,20,4,10000,11275968619796829320,0.999700,0.000081,33.846,37.011,10.406,25.558,0.655,0.849,279232,101.000
ge,5,100,16,20,4,10000,2096695311261542900,0.969700,0.008806,33.775,37.351,14.461,34.055,0.659,0.906,279232,101.000
ge,5,100,16,20,4,10000,3255803560740981439,0.970200,0.009169,33.854,37.250,14.679,34.045,0.660,0.846,279232,101.000
ge,5,100,16,20,4,10000,1901635956216648871,0.972400,0.008719,33.844,37.511,14.342,34.044,0.662,0.981,279232,101.000
ge,10,100,16,20,4,10000,3022230205057099045,0.859000,0.051112,33.815,37.061,17.018,34.065,0.658,0.849,279232,101.000
ge,10,100,16,20,4,10000,4845135493079304214,0.865900,0.046906,33.797,37.060,17.634,34.105,0.656,0.846,279232,101.000
ge,10,100,16,20,4,10000,2141772143642849370,0.858000,0.050706,33.763,37.010,17.125,34.075,0.663,0.909,279232,101.000
ge,20,100,16,20,4,10000,13019207112823338437,0.705500,0.135569,33.815,37.060,19.686,34.195,0.657,0.844,279232,101.000
ge,20,100,16,20,4,10000,8541172020011746724,0.695800,0.135869,33.758,36.920,19.392,34.596,0.656,0.836,279232,101.000
ge,20,100,16,20,4,10000,14250676165631510217,0.707000,0.135181,33.793,37.081,18.992,34.575,0.658,0.849,279232,101.000
ge,2,1000,16,20,4,10000,10172240868846109701,1.000000,0.000000,33.811,37.181,9.471,17.253,0.659,0.977,279232,101.000
ge,2,1000,16,20,4,10000,14859612522185514505,1.000000,0.000000,33.769,37.100,9.757,20.349,0.655,0.919,279232,101.000
ge,2,1000,16,20,4,10000,4867079147883006028,1.000000,0.000000,33.741,36.940,9.796,25.599,0.654,0.916,279232,101.000
ge,5,1000,16,20,4,10000,1719425963129505937,0.997400,0.000588,33.727,36.699,13.505,33.955,0.649,0.829,279232,101.000
ge,5,1000,16,20,4,10000,1725908807718832596,0.998400,0.000588,33.799,37.571,12.723,33.904,0.685,0.926,279232,101.000
ge,5,1000,16,20,4,10000,541999573495345190,0.997600,0.000794,33.806,37.130,13.875,34.025,0.655,0.896,279232,101.000
ge,10,1000,16,20,4,10000,9042282380875144283,0.990000,0.003425,33.728,36.740,17.086,34.125,0.660,0.861,279232,101.000
ge,10,1000,16,20,4,10000,18298051806219956780,0.986900,0.004488,33.751,36.840,16.299,34.115,0.651,0.834,279232,101.000
ge,10,1000,16,20,4,10000,9544007096160660172,0.988100,0.004481,33.821,37.170,16.895,34.125,0.656,0.874,279232,101.000
ge,20,1000,16,20,4,10000,8095863689058998485,0.962900,0.015931,33.814,37.271,18.107,37.080,0.672,0.914,279232,101.000
ge,20,1000,16,20,4,10000,225333435006192998,0.969300,0.013437,33.987,42.060,18.616,34.425,0.660,0.914,279232,101.000
ge,20,1000,16,20,4,10000,2972059491042079723,0.965600,0.015219,33.946,42.010,18.123,34.466,0.663,0.889,279232,101.000
periodic,5,1,16,20,4,10000,4250926770304335992,1.000000,0.000000,33.822,37.071,27.717,36.339,0.523,0.756,279232,101.000
periodic,5,1,16,20,4,10000,4882939626656093863,1.000000,0.000000,33.845,37.812,27.812,36.790,0.535,0.779,279232,101.000
periodic,5,1,16,20,4,10000,13578227087532086000,1.000000,0.000000,33.768,37.080,27.699,34.605,0.558,0.693,279232,101.000
periodic,10,1,16,20,4,10000,11644991910866927056,1.000000,0.000000,33.753,36.810,29.806,36.930,0.550,0.603,279232,101.000
periodic,10,1,16,20,4,10000,1541269258349093645,1.000000,0.000000,33.778,37.031,29.867,36.900,0.557,0.731,279232,101.000
periodic,10,1,16,20,4,10000,2261583134310070537,1.000000,0.000000,33.813,37.111,29.843,36.950,0.530,0.706,279232,101.000
periodic,20,1,16,20,4,10000,1696006597405750429,1.000000,0.000000,33.803,37.311,34.154,37.731,0.520,0.726,279232,101.000
periodic,20,1,16,20,4,10000,1330744608893431371,1.000000,0.000000,33.790,36.830,34.041,37.171,0.515,0.538,279232,101.000
periodic,20,1,16,20,4,10000,15803912787972228154,1.000000,0.000000,33.756,36.910,34.038,37.160,0.518,0.593,279232,101.000
uniform,0.01,,16,20,8,10000,10066436749325440550,1.000000,0.000000,33.775,36.950,9.278,17.142,0.710,0.883,396992,197.000
uniform,0.01,,16,20,8,10000,18342586345570215544,1.000000,0.000000,33.787,37.291,9.269,17.133,0.724,0.908,396992,197.000
uniform,0.01,,16,20,8,10000,11011204689825837990,1.000000,0.000000,33.887,37.761,9.342,17.162,0.723,1.042,396992,197.000
uniform,0.05,,16,20,8,10000,3865337401344205264,0.996700,0.000875,33.793,37.300,12.234,28.615,0.734,1.034,396992,197.000
uniform,0.05,,16,20,8,10000,16502513460656898187,0.998200,0.000463,33.803,37.100,12.173,27.953,0.768,1.003,396992,197.000
uniform,0.05,,16,20,8,10000,6870688178285229573,0.997200,0.000687,33.827,37.181,12.321,33.994,0.776,1.124,396992,197.000
uniform,0.1,,16,20,8,10000,8618675118549177330,0.954400,0.012025,33.852,37.320,15.621,34.034,0.809,1.085,396992,197.000
uniform,0.1,,16,20,8,10000,1790978584730944186,0.957100,0.011206,33.857,37.581,15.771,34.054,0.755,1.055,396992,197.000
uniform,0.1,,16,20,8,10000,5490014732505563138,0.957900,0.011081,33.795,37.221,15.690,34.025,0.805,1.018,396992,197.000
uniform,0.2,,16,20,8,10000,6597319869315878650,0.634200,0.107275,33.748,36.910,20.688,34.105,0.763,0.970,396992,197.000
uniform,0.2,,16,20,8,10000,6259437772251286472,0.634500,0.107131,33.794,37.371,20.805,34.115,0.774,1.059,396992,197.000
uniform,0.2,,16,20,8,10000,1370887826650022611,0.633100,0.108675,33.910,37.231,20.749,34.095,0.795,1.082,396992,197.000
uniform,0.3,,16,20,8,10000,13981479777062952282,0.233300,0.259169,33.854,37.260,23.768,36.008,0.783,1.142,396992,197.000
uniform,0.3,,16,20,8,10000,10835753649986731863,0.240300,0.259044,33.853,37.271,23.568,36.319,0.815,1.059,396992,197.000
uniform,0.3,,16,20,8,10000,16570192758891244019,0.231700,0.261106,33.770,37.181,23.578,35.387,0.822,1.087,396992,197.000
ge,2,100,16,20,8,10000,6607416017815918404,1.000000,0.000000,33.806,37.351,10.093,25.519,0.795,1.030,396992,197.000
ge,2,100,16,20,8,10000,9979963292437679414,0.999900,0.000031,33.814,37.050,10.175,25.519,0.780,1.038,396992,197.000
ge,2,100,16,20,8,10000,15370884890711560980,1.000000,0.000000,33.754,36.930,10.014,25.508,0.750,0.852,396992,197.000
ge,5,100,16,20,8,10000,14659387116012806140,0.990500,0.002456,33.824,37.301,13.060,34.005,0.726,1.049,396992,197.000
ge,5,100,16,20,8,10000,12778403254139645128,0.989600,0.002713,33.767,37.160,13.155,33.975,0.742,1.053,396992,197.000
ge,5,100,16,20,8,10000,14882448335998704906,0.989800,0.002856,33.742,37.010,12.816,33.985,0.777,1.079,396992,197.000
ge,10,100,16,20,8,10000,13901596669736415528,0.897900,0.031719,33.799,37.100,16.027,34.054,0.740,1.033,396992,197.000
ge,10,100,16,20,8,10000,13871590350562488924,0.903800,0.028806,33.798,37.251,16.437,34.065,0.813,1.037,396992,197.000
ge,10,100,16,20,8,10000,8869214163071550049,0.908100,0.026594,33.823,37.411,16.552,34.055,0.761,1.021,396992,197.000
ge,20,100,16,20,8,10000,7250287784458816285,0.695000,0.115812,33.826,37.421,17.845,34.104,0.766,1.119,396992,197.000
ge,20,100,16,20,8,10000,10760317606470725319,0.684500,0.120237,33.815,37.141,18.247,34.134,0.777,1.094,396992,197.000
ge,20,100,16,20,8,10000,13220682168496525074,0.727400,0.101175,33.805,37.481,18.824,34.225,0.745,1.089,396992,197.000
ge,2,1000,16,20,8,10000,763107844984035483,1.000000,0.000000,33.774,37.051,9.043,17.152,0.755,1.078,396992,197.000
ge,2,1000,16,20,8,10000,187285861549612627,1.000000,0.000000,33.775,37.071,8.791,11.953,0.764,1.130,396992,197.000
ge,2,1000,16,20,8,10000,5183154458756615406,1.000000,0.000000,33.801,37.150,9.386,17.143,0.734,0.878,396992,197.000
ge,5,1000,16,20,8,10000,10484294204088161024,0.999700,0.000037,33.786,37.040,10.559,25.549,0.717,0.901,396992,197.000
ge,5,1000,16,20,8,10000,13130079886962750911,0.999800,0.000037,33.832,37.291,10.241,25.548,0.798,0.861,396992,197.000
ge,5,1000,16,20,8,10000,12613613112944566026,0.999900,0.000031,33.777,37.020,10.565,31.820,0.728,0.812,396992,197.000
ge,10,1000,16,20,8,10000,2323723813457224338,0.997000,0.001156,33.775,37.120,14.373,34.014,0.798,1.060,396992,197.000
ge,10,1000,16,20,8,10000,12237344300040376031,0.995700,0.001337,33.729,36.960,14.271,34.055,0.786,0.880,396992,197.000
ge,10,1000,16,20,8,10000,11549702265866552561,0.997900,0.000650,33.761,36.980,13.792,34.075,0.781,0.811,396992,197.000
ge,20,1000,16,20,8,10000,11860937817477629583,0.982600,0.007238,33.784,37.200,16.348,34.065,0.796,1.110,396992,197.000
ge,20,1000,16,20,8,10000,15569091525646485940,0.969900,0.010112,33.780,37.060,17.003,34.225,0.748,0.949,396992,197.000
ge,20,1000,16,20,8,10000,16833256391801281573,0.962900,0.013237,33.775,36.890,16.856,34.075,0.743,1.015,396992,197.000
periodic,5,1,16,20,8,10000,17907789014967572164,1.000000,0.000000,33.775,37.100,27.806,35.688,0.615,0.805,396992,197.000
periodic,5,1,16,20,8,10000,7300125417375630894,1.000000,0.000000,33.786,37.180,27.842,35.959,0.622,0.832,396992,197.000
periodic,5,1,16,20,8,10000,4894049668322857054,1.000000,0.000000,33.808,36.940,27.723,34.836,0.639,0.893,396992,197.000
periodic,10,1,16,20,8,10000,2491873258843531290,1.000000,0.000000,33.742,36.870,27.715,34.605,0.614,0.844,396992,197.000
periodic,10,1,16,20,8,10000,3615015631125737377,1.000000,0.000000,33.861,37.100,27.766,34.696,0.601,0.831,396992,197.000
periodic,10,1,16,20,8,10000,4727881701113147916,1.000000,0.000000,33.789,36.770,27.689,34.756,0.614,0.874,396992,197.000
periodic,20,1,16,20,8,10000,8190384919858402962,1.000000,0.000000,33.794,37.160,29.939,37.050,0.653,0.880,396992,197.000
periodic,20,1,16,20,8,10000,1028203356068223931,1.000000,0.000000,33.773,37.111,29.821,36.970,0.619,0.666,396992,197.000
periodic,20,1,16,20,8,10000,2685929118409487685,1.000000,0.000000,33.808,37.381,29.858,37.000,0.598,0.916,396992,197.000
